p_val avg_logFC pct.1 pct.2 p_val_adj cluster gene
FBP1 0.000339653357446742 0.403989712969875 1 1 1 4 FBP1
ZNF106 0.000353153730048018 0.581294557532063 1 1 1 4 ZNF106
MAP1LC3B 0.000356329012441185 0.283196572385867 1 1 1 4 MAP1LC3B
BAG6 0.000394739191985481 0.259218582617234 1 1 1 4 BAG6
LCP1 0.000407278605126397 0.272910135193108 1 1 1 4 LCP1
TMEM18 0.000556311682433277 0.363431711429104 1 1 1 4 TMEM18
PTP4A3 0.000594010479207671 0.422606580154307 1 1 1 4 PTP4A3
CCDC121 0.000600520163867431 0.452326323005279 1 1 1 4 CCDC12
HCLS1 0.000829303754993454 0.262379046241355 1 1 1 4 HCLS1
H1F0 0.000886478662668133 0.305069135101083 1 1 1 4 H1F0
GCA1 0.000894285143416859 0.479154149602763 1 1 1 4 GCA
PHACTR11 0.00098517891314964 0.417901963789409 1 1 1 4 PHACTR1
ITPA 0.00102595006180061 0.468788607595391 1 1 1 4 ITPA
CYC11 0.00102669210880688 0.271898109503398 1 1 1 4 CYC1
NDUFS3 0.00112871467679206 0.399251780074831 1 1 1 4 NDUFS3
LYPD2 0.00125693905765138 0.580485456998877 1 1 1 4 LYPD2
KYNU 0.00134038689999359 0.354839800036901 1 1 1 4 KYNU
DTYMK 0.00134038689999359 0.279273812269806 1 1 1 4 DTYMK
CEACAM3 0.00137498015113967 0.422447171170961 1 1 1 4 CEACAM3
MRPS18B 0.00146200750564437 0.280023443851026 1 1 1 4 MRPS18B
SMPDL3A 0.00159428387930505 0.291696966287894 1 1 1 4 SMPDL3A
SELPLG 0.00184539002376787 0.314711018332479 1 1 1 4 SELPLG
SAMSN1 0.00268612302508604 0.466051111130798 1 1 1 4 SAMSN1
DHX16 0.00292356484263394 0.266140512173387 1 1 1 4 DHX16
SNRPD3 0.00296757633624654 0.271338882224483 1 1 1 4 SNRPD3
NBR1 0.00360445673189569 0.632504836751125 1 1 1 4 NBR1
PPCDC 0.00385914880150058 0.261903385709268 1 1 1 4 PPCDC
NKIRAS2 0.00399124137799513 0.340135294067495 1 1 1 4 NKIRAS2
EFCAB14 0.00402360034372374 0.374705527980572 1 1 1 4 EFCAB14
AGPAT2 0.00410091384168092 0.328564220382611 1 1 1 4 AGPAT2
MRPL15 0.00509126520361975 0.293638457497861 1 1 1 4 MRPL15
MRPL17 0.00516082725279956 0.275104311721153 1 1 1 4 MRPL17
ZFPL1 0.0062097999412912 0.30167722699234 1 1 1 4 ZFPL1
NMI 0.00702129294210433 0.271469604999906 1 1 1 4 NMI
LEPROT 0.0082411465248075 0.311642960992871 1 1 1 4 LEPROT
KPNB1 0.00871667063365039 0.270384366735249 1 1 1 4 KPNB1
SERPINB9 0.0089035440541273 0.279864375225527 1 1 1 4 SERPINB9
C1QA 0.00901576588272186 0.631170224170443 1 1 1 4 C1QA
HEBP11 0.00921930712331825 0.295940234657455 1 1 1 4 HEBP1
SMIM7 0.00957900721040669 0.254139020707278 1 1 1 4 SMIM7
GP9 0 3.14994119948877 0.571 0 0 5 GP9
TMEM40 7.2433552525325e-212 3.03549839792782 0.429 0 9.93353739332307e-208 5 TMEM40
CMTM5 4.35958539954657e-206 2.46121765703617 0.357 0 5.97873541693817e-202 5 CMTM5
ITGA2B 4.35958539954657e-206 2.36008768769007 0.357 0 5.97873541693817e-202 5 ITGA2B
CLDN5 4.35958539954657e-206 2.3157527487612 0.357 0 5.97873541693817e-202 5 CLDN5
TREML1 6.46205507641408e-172 2.99630653199897 0.357 0 8.86206233179428e-168 5 TREML1
AP001189.4 3.24394610330242e-165 2.57021599663168 0.286 0 4.44874768606893e-161 5 AP001189.4
C2orf88 3.24394610330242e-165 2.30260899337147 0.286 0 4.44874768606893e-161 5 C2orf88
LY6G6F 3.24394610330242e-165 1.87538765381208 0.286 0 4.44874768606893e-161 5 LY6G6F
GP1BA 6.50690762931468e-165 2.56557986134893 0.429 0.001 8.92357312284216e-161 5 GP1BA
ITGB3 2.23455582680281e-132 2.25359811235165 0.286 0 3.06446986087738e-128 5 ITGB3
PTCRA 6.08241560972318e-115 2.86286109374584 0.357 0.002 8.34142476717437e-111 5 PTCRA
RP11-367G6.3 1.09181443183891e-94 1.97659737961237 0.286 0.001 1.49731431182388e-90 5 RP11-367G6.3
PTGS1 1.65739485945301e-60 2.14274626993378 0.286 0.003 2.27295131025386e-56 5 PTGS1
PPBP 2.05832283545374e-10 5.34808032931479 1 1 2.82278393654125e-06 5 PPBP
HIST1H2AC 2.83912170421623e-10 3.56418342195551 1 1 3.89357150516214e-06 5 HIST1H2AC
MYL9 3.32011008484724e-10 2.69504793694599 1 1 4.55319897035951e-06 5 MYL9
NRGN1 4.11455409011896e-10 2.56863285161275 1 1 5.64269947918914e-06 5 NRGN
TPM1 4.14244994568939e-10 2.50277930052731 1 1 5.68095585551843e-06 5 TPM1
CLU 4.80503396882312e-10 4.05284406594228 1 1 6.58962358484402e-06 5 CLU
GNG11 4.90304511304553e-10 4.26682256888549 1 1 6.72403606803064e-06 5 GNG11
SPARC 1.53843350939344e-09 3.06825197556348 1 1 2.10980771478217e-05 5 SPARC
CA2 1.66393558786071e-09 3.37423001040869 1 1 2.28192126519218e-05 5 CA2
PF4 2.07617632655772e-09 4.64134054422102 1 1 2.84726821424126e-05 5 PF4
ACRBP 3.49259684633998e-09 3.10240671797972 1 1 4.78974731507064e-05 5 ACRBP
ILK 9.09143609614919e-09 2.42658864750618 1 1 0.00012467995462259 5 ILK
CCL51 9.26317365444975e-09 1.97904261106692 1 1 0.000127035163497124 5 CCL5
GPX11 9.92027412161389e-09 2.94172559968754 1 1 0.000136046639303813 5 GPX1
CD9 1.21751176484086e-08 3.58552405858682 1 1 0.000166969563430276 5 CD9
RGS18 1.61661787450445e-08 2.95793232076082 1 1 0.000221702975309541 5 RGS18
TSC22D1 1.93861435628897e-08 3.0252128816125 1 1 0.000265861572821469 5 TSC22D1
NCOA4 2.28057731960588e-08 2.70274576859842 1 1 0.00031275837361075 5 NCOA4
RUFY1 2.58519579171101e-08 2.43269470884031 1 1 0.000354533750875247 5 RUFY1
PACSIN2 2.89401041360965e-08 1.57200479080435 1 1 0.000396884588122427 5 PACSIN2
MYL12A1 2.95279993983372e-08 1.50440477407605 1 1 0.000404946983748797 5 MYL12A
MAP3K7CL 3.18056388119887e-08 1.95149921746003 1 1 0.000436182530667614 5 MAP3K7CL
P2RX11 3.2645646716055e-08 1.99737577506291 1 1 0.000447702399063978 5 P2RX1
OAZ12 3.49456146691756e-08 1.42714206703506 1 1 0.000479244159573074 5 OAZ1
ODC11 3.52263162715716e-08 2.41043463364969 1 1 0.000483093701348333 5 ODC1
SDPR 3.80043853014204e-08 3.84028710864961 1 1 0.000521192140023679 5 SDPR
TPM4 4.15695549481515e-08 2.7539067121093 1 1 0.00057008487655895 5 TPM4
TUBB1 4.61853567845956e-08 3.37037244191408 1 1 0.000633385982943944 5 TUBB1
F13A1 4.91115215920194e-08 1.84596638531589 1 1 0.000673515407112953 5 F13A1
PDLIM11 6.6393014648002e-08 1.90142865090192 1 1 0.000910513802882699 5 PDLIM1
LPAR5 8.36128778541139e-08 0.568616218575561 1 1 0.00114666700689132 5 LPAR5
PARVB 1.10323591389024e-07 2.16351835283998 1 1 0.00151297773230908 5 PARVB
TBC1D17 1.12689997704906e-07 0.471810690647897 1 1 0.00154543062852508 5 TBC1D17
GSN 1.15550020184808e-07 2.39918821475371 1 1 0.00158465297681446 5 GSN
APP 1.18937358687586e-07 2.02318456808258 1 1 0.00163110693704155 5 APP
ACTN1 1.31692639165635e-07 2.1485074159792 1 1 0.00180603285351752 5 ACTN1
ACTB3 1.35017864951077e-07 1.55919263699964 1 1 0.00185163499993906 5 ACTB
PKIG1 1.51446914905271e-07 1.14611697543807 1 1 0.00207694299101088 5 PKIG
MARCH2 1.80109732745977e-07 1.90832290811006 1 1 0.00247002487487833 5 MARCH2
HIST1H2BK 2.54455203608711e-07 1.86496253301749 1 1 0.00348959866228986 5 HIST1H2BK
MMD 3.20258433325848e-07 2.35463018774286 1 1 0.00439202415463068 5 MMD
TUBA1C 3.28715472878266e-07 2.12391068439972 1 1 0.00450800399505254 5 TUBA1C
HIST1H1C 4.36377079397766e-07 1.50226217784542 1 1 0.00598447526686096 5 HIST1H1C
TUBA4A 4.61152883374487e-07 2.55644219070465 1 1 0.00632425064259772 5 TUBA4A
SNN 5.22435951452551e-07 2.27142663721751 1 1 0.00716468663822028 5 SNN
TMSB4X1 8.39049140740552e-07 1.13056011644036 1 1 0.0115067199161159 5 TMSB4X
DAP 9.70336534648952e-07 1.24366411268207 1 1 0.0133071952361757 5 DAP
TBC1D9B 9.84327108779173e-07 0.648568147749283 1 1 0.0134990619697976 5 TBC1D9B
FHL1 1.18063503278186e-06 1.66575170209603 1 1 0.0161912288395704 5 FHL1
RNF8 1.20179213286637e-06 1.62754480741269 1 1 0.0164813773101294 5 RNF8
SLC39A3 1.23859897860008e-06 1.81441349670446 1 1 0.0169861463925215 5 SLC39A3
LEPROT1 1.2540678528418e-06 1.41651130204131 1 1 0.0171982865338724 5 LEPROT
MPP11 1.27875220477907e-06 2.26746004982512 1 1 0.0175368077363402 5 MPP1
BAP1 1.32953040983321e-06 0.878451753907408 1 1 0.0182331800404527 5 BAP1
SH3BGRL33 1.44713728744653e-06 1.68307772727785 1 1 0.0198460407600417 5 SH3BGRL3
MIR4435-1HG 1.49903770169016e-06 1.248510469292 1 1 0.0205578030409789 5 MIR4435-1HG
SPNS1 1.51228978403213e-06 0.975693783401433 1 1 0.0207395420982166 5 SPNS1
NFE21 1.99067650362548e-06 1.27718134606854 1 1 0.0273001375707198 5 NFE2
PDK2 2.07555877952813e-06 1.14452491543691 1 1 0.0284642131024488 5 PDK2
USF2 2.15267315445282e-06 1.56610024335215 1 1 0.029521759640166 5 USF2
RAB322 2.17143524151185e-06 0.746863347682852 1 1 0.0297790629020935 5 RAB32
WDR26 2.31924866936746e-06 0.483579458817862 1 1 0.0318061762517053 5 WDR26
CAPN1 2.48955511553751e-06 1.60496897528497 1 1 0.0341417588544813 5 CAPN1
CDKN2D 3.0078556316415e-06 2.18497940194292 1 1 0.0412497321323315 5 CDKN2D
DYNLL11 3.39577375101539e-06 1.71925465958985 1 1 0.046569641221425 5 DYNLL1
DYNLL2 3.51343206713698e-06 0.466541785353332 1 1 0.0481832073687165 5 DYNLL2
ITGAX 3.62882105985908e-06 1.1776013699253 1 1 0.0497656520149074 5 ITGAX
PGRMC1 3.95009756527019e-06 2.74395524656886 1 1 0.0541716380101154 5 PGRMC1
TAGLN2 4.16983599202798e-06 2.01488358703267 1 1 0.0571851307946717 5 TAGLN2
DNAJB6 4.91804270085389e-06 1.68444775458705 1 1 0.0674460375995102 5 DNAJB6
RAD23B1 5.4834857686832e-06 0.829997768865591 1 1 0.0752005238317214 5 RAD23B
ARPC1B2 5.57582044706788e-06 1.9218405563368 1 1 0.076466801611089 5 ARPC1B
CAND1 5.58513534309154e-06 0.779558701895257 1 1 0.0765945460951573 5 CAND1
PLA2G161 5.78422412514028e-06 0.45631258190478 1 1 0.0793248496521738 5 PLA2G16
TOLLIP 6.35943181611741e-06 1.57522918660518 1 1 0.0872132479262341 5 TOLLIP
NGFRAP11 7.36835508683355e-06 2.13389837969633 1 1 0.101049621660835 5 NGFRAP1
KPNA1 8.55730148965013e-06 0.800563027988263 1 1 0.117354832629062 5 KPNA1
TALDO11 8.88564962656796e-06 2.49008573872368 1 1 0.121857798978753 5 TALDO1
GAS2L1 8.92935493637759e-06 1.86051452876178 1 1 0.122457173597482 5 GAS2L1
NT5C3A1 9.24109403721434e-06 1.62066324830596 1 1 0.126732363626358 5 NT5C3A
THAP11 1.22753116653784e-05 1.29066217178482 1 1 0.168343624178999 5 THAP11
FERMT31 1.32397785736486e-05 2.04224906663688 1 1 0.181570323359017 5 FERMT3
RIOK3 1.3261064337802e-05 1.21036309457777 1 1 0.181862236328616 5 RIOK3
SOD22 1.34757252736476e-05 1.36178643986129 1 1 0.184806096402803 5 SOD2
HAVCR21 1.47876217447089e-05 0.903419378065639 1 1 0.202797444606938 5 HAVCR2
TBC1D15 1.48586888482637e-05 1.15125022357484 1 1 0.203772058865088 5 TBC1D15
PYCR2 1.69321903532727e-05 1.32789296438561 1 1 0.232208058504781 5 PYCR2
PLEKHO12 1.73126911700199e-05 0.747346279614424 1 1 0.237426246705653 5 PLEKHO1
SQSTM1 1.8242084299164e-05 1.54834083922347 1 1 0.250171944078735 5 SQSTM1
PANX1 1.86211017623457e-05 0.509416820643048 1 1 0.255369789568809 5 PANX1
MYL63 1.8768865554811e-05 1.42239986957567 1 1 0.257396222218678 5 MYL6
RAB13 2.08270787149052e-05 0.985248356201838 1 1 0.28562255749621 5 RAB13
UBL4A 2.13910435708627e-05 1.59734870297628 1 1 0.293356771530811 5 UBL4A
TMEM1401 2.17295473032788e-05 1.05684982695777 1 1 0.297999011717165 5 TMEM140
GPX41 2.21077889963544e-05 1.15840395072232 1 1 0.303186218296005 5 GPX4
C17orf591 2.31714689301704e-05 1.23013074501792 1 1 0.317773524908358 5 C17orf59
RAP1B2 2.39822643693975e-05 1.88458367247746 1 1 0.328892773561918 5 RAP1B
BTG3 2.41325524994884e-05 0.465553680004538 1 1 0.330953824977984 5 BTG3
CTSA 2.62104077086352e-05 2.25937322710198 1 1 0.359449531316223 5 CTSA
FN3KRP 2.67454641037928e-05 1.15008068008749 1 1 0.366787294719415 5 FN3KRP
ETV6 2.69121756606602e-05 0.940279935989349 1 1 0.369073577010294 5 ETV6
FOPNL 2.90812297006476e-05 1.35019472530553 1 1 0.398819984114681 5 FOPNL
TBCK 3.03206046369533e-05 0.895775558318147 1 1 0.415816771991178 5 TBCK
RGS10 3.10785657577842e-05 1.97217481381261 1 1 0.426211450802253 5 RGS10
SRSF6 3.14158049294398e-05 1.03598501353171 1 1 0.430836348802338 5 SRSF6
ARAP1 3.20513519501708e-05 0.814451254730748 1 1 0.439552240644642 5 ARAP1
BICD2 3.32568934568768e-05 0.482422181096571 1 1 0.456085036867609 5 BICD2
PNMA1 3.33592762802814e-05 1.73232291223544 1 1 0.457489114907779 5 PNMA1
HEBP2 3.41891850891634e-05 0.415034428002779 1 1 0.468870484312786 5 HEBP2
LYPLAL11 3.46645879035696e-05 0.60446995990596 1 1 0.475390158509553 5 LYPLAL1
GLUL2 3.61840913808909e-05 1.57070788858193 1 1 0.496228629197537 5 GLUL
AP1B11 3.87593952020457e-05 0.975955265745982 1 1 0.531546345800854 5 AP1B1
PTPLAD2 4.20795325991344e-05 1.05073503143144 1 1 0.577078710064529 5 PTPLAD2
TMBIM1 4.24646604852323e-05 0.829860987073438 1 1 0.582360353894476 5 TMBIM1
LIMS1 4.64341245720521e-05 1.8786460711735 1 1 0.636797584381122 5 LIMS1
TBRG1 4.91743580402874e-05 0.374463729161058 1 1 0.674377146164501 5 TBRG1
STX112 5.20674193113817e-05 1.26564873981915 1 1 0.714052588436289 5 STX11
NSMAF 5.20674193113817e-05 1.14101494883793 1 1 0.714052588436289 5 NSMAF
LAMTOR11 5.47920083196168e-05 1.86110049222558 1 1 0.751417602095224 5 LAMTOR1
ACADVL 5.67111189927613e-05 0.891401992019175 1 1 0.777736285866728 5 ACADVL
GMPR 5.83443200122921e-05 1.64333927911357 1 1 0.800134004648574 5 GMPR
MFSD1 5.99325712288403e-05 2.30110443681125 1 1 0.821915281832315 5 MFSD1
CHMP6 6.18372690527676e-05 0.762606821820025 1 1 0.848036307789655 5 CHMP6
TPST21 6.70016544497099e-05 0.895926904223106 1 1 0.918860689123321 5 TPST2
RABGAP1L1 7.58536906652553e-05 1.40105503398209 1 1 1 5 RABGAP1L
MMP24-AS11 7.72050943476345e-05 0.748271631814493 1 1 1 5 MMP24-AS1
GRAP2 7.86947903937833e-05 2.30568751834652 1 1 1 5 GRAP2
VTA1 8.70673129653837e-05 0.471374616172761 1 1 1 5 VTA1
MAX 9.03034041596863e-05 2.01491394591545 1 1 1 5 MAX
BHLHE401 9.17629871531384e-05 0.433701731529797 1 1 1 5 BHLHE40
LMNA 9.51635153871219e-05 0.725779071457497 1 1 1 5 LMNA
FAM204A 0.000105634145525791 0.671810877304728 1 1 1 5 FAM204A
WDR12 0.000107016912282159 1.64419633115817 1 1 1 5 WDR1
TMEM106C 0.000108573345008138 1.04464311887913 1 1 1 5 TMEM106C
N4BP2L1 0.000109833842861962 0.880298550409904 1 1 1 5 N4BP2L1
RP11-94L15.2 0.000115015218729927 0.672459954641273 1 1 1 5 RP11-94L15.2
H2AFJ1 0.000117017008524117 1.49043375690016 1 1 1 5 H2AFJ
SNAP231 0.000127346176160438 1.30043308208624 1 1 1 5 SNAP23
SFXN3 0.000134064658347355 0.930601582658025 1 1 1 5 SFXN3
UNC45A 0.000142527150461343 1.05871110123396 1 1 1 5 UNC45A
CLN6 0.000143339428343165 0.482212643126647 1 1 1 5 CLN6
STX41 0.00014978402122874 1.03692629959178 1 1 1 5 STX4
TMEM116 0.000166053778871691 0.421781992412055 1 1 1 5 TMEM116
MKRN1 0.000179143561273846 0.76464090062343 1 1 1 5 MKRN1
C9orf891 0.000183204583040987 1.53945549777592 1 1 1 5 C9orf89
SPINT21 0.00019105329282397 1.49170181255279 1 1 1 5 SPINT2
SAT12 0.000212374320658431 1.30905804459393 1 1 1 5 SAT1
PTPN181 0.000215639301522681 1.39732301285945 1 1 1 5 PTPN18
DCAF6 0.000215938443495927 1.05117411127933 1 1 1 5 DCAF6
DSTN1 0.000226970729478736 1.15044626698799 1 1 1 5 DSTN
RASGRP21 0.000244851838570428 0.574526535180109 1 1 1 5 RASGRP2
GSTO12 0.000249609930664745 2.11011422988606 1 1 1 5 GSTO1
ETFA 0.000253757180672778 1.96777128674578 1 1 1 5 ETFA
FKBP1A2 0.000259743174897563 1.50327589450099 1 1 1 5 FKBP1A
MZB11 0.000262246269733873 0.486676285056662 1 1 1 5 MZB1
GADD45A 0.000278125432534126 0.271413742278566 1 1 1 5 GADD45A
PPM1A 0.000287375595904715 0.394373188740369 1 1 1 5 PPM1A
PREB 0.000307997470810076 0.392225599299893 1 1 1 5 PREB
ENO2 0.000308415340011653 0.988031741893452 1 1 1 5 ENO2
DNAJC4 0.000343618848716085 0.669491703939884 1 1 1 5 DNAJC4
SMYD3 0.000362111932363862 0.868431489665698 1 1 1 5 SMYD3
H3F3A2 0.000368480314068335 1.59906717659249 1 1 1 5 H3F3A
GRSF1 0.000372451204056021 1.54175179672641 1 1 1 5 GRSF1
CISD32 0.000397129095784771 0.827354663205401 1 1 1 5 CISD3
SRP9 0.000402458995699173 2.26742844998519 1 1 1 5 SRP9
ATOX12 0.000406770951402589 0.908039689965578 1 1 1 5 ATOX1
PCNP 0.000406770951402589 0.713261521628816 1 1 1 5 PCNP
CTNNBL1 0.000426148073662565 0.739671875345612 1 1 1 5 CTNNBL1
C9orf16 0.000432987712613796 1.4787414326685 1 1 1 5 C9orf16
NBAS 0.000457137515886695 0.981790915305776 1 1 1 5 NBAS
TAOK3 0.000472473844565697 0.755185043648004 1 1 1 5 TAOK3
CALM31 0.000484449009354044 1.05644267094966 1 1 1 5 CALM3
SYNCRIP 0.000498013743791352 0.326718045500179 1 1 1 5 SYNCRIP
RBBP6 0.000515298834969544 1.69610539636947 1 1 1 5 RBBP6
TRUB2 0.000558071261248334 0.960698001754472 1 1 1 5 TRUB2
IL17RA 0.000569084149233773 1.17804437623675 1 1 1 5 IL17RA
AP2S12 0.000577288525841947 0.882001789464157 1 1 1 5 AP2S1
NAP1L11 0.000588653882697683 1.35705150108252 1 1 1 5 NAP1L1
LSM1 0.000652026793773865 0.598430576950735 1 1 1 5 LSM1
WBP21 0.0006579378532482 1.28915590212073 1 1 1 5 WBP2
GMEB1 0.000672501371338728 1.2060331403807 1 1 1 5 GMEB1
TMEM55A 0.000716172588249792 0.707581862348488 1 1 1 5 TMEM55A
PRDX6 0.000725402778278145 1.97521911283345 1 1 1 5 PRDX6
PPDPF 0.000725402778278145 0.719776876116571 1 1 1 5 PPDPF
ACTG11 0.000728193310770109 0.725451767281014 1 1 1 5 ACTG1
USP32 0.000769302459943329 0.959205441455772 1 1 1 5 USP32
TSR2 0.000815658062469811 0.87375354153986 1 1 1 5 TSR2
KDELR1 0.000837670626396325 1.12759075621897 1 1 1 5 KDELR1
LYL13 0.000885590295926234 1.23439307430786 1 1 1 5 LYL1
PKM1 0.000892318227244376 1.81232736531845 1 1 1 5 PKM
ITM2B 0.000974390213832475 0.88449744256186 1 1 1 5 ITM2B
RBM38 0.00102949947410141 1.01261563669089 1 1 1 5 RBM38
YPEL5 0.0010411213561589 1.55180997306863 1 1 1 5 YPEL5
C18orf32 0.00106340568425139 0.633868127949154 1 1 1 5 C18orf32
CHRAC1 0.00106473017041494 0.780217026031684 1 1 1 5 CHRAC1
SLC44A21 0.00107940058385808 0.965059305868633 1 1 1 5 SLC44A2
HIST2H2BE 0.00112036642758395 0.535394934075264 1 1 1 5 HIST2H2BE
UBE2K 0.0011456310844312 0.32025544362998 1 1 1 5 UBE2K
ANP32B 0.00125821803103287 0.556744709149383 1 1 1 5 ANP32B
LYST2 0.00127220677994919 0.774699782097671 1 1 1 5 LYST
ARL6IP11 0.00129266635588483 0.971922618542806 1 1 1 5 ARL6IP1
C3orf38 0.00131342924843495 1.08856985534715 1 1 1 5 C3orf38
VDAC3 0.00138094495866008 3.06759591228795 1 1 1 5 VDAC3
CHTF8 0.00142540323026191 0.861060673967904 1 1 1 5 CHTF8
ALDOA2 0.00147654562563044 0.888683849555088 1 1 1 5 ALDOA
FCGR2A2 0.00160703691989273 1.03786315647872 1 1 1 5 FCGR2A
FAM105A 0.00160897570085269 0.409559898493738 1 1 1 5 FAM105A
HSD17B12 0.00170870474535401 0.801978366276378 1 1 1 5 HSD17B12
KLHL6 0.00172517909564444 0.356458326426446 1 1 1 5 KLHL6
ZFYVE21 0.00173763057836778 0.758716624944273 1 1 1 5 ZFYVE21
TMED3 0.00173971384172027 1.17300336894977 1 1 1 5 TMED3
TCIRG12 0.00175646281016184 1.12401152674762 1 1 1 5 TCIRG1
MLXIP 0.00190946627337718 0.72242825185971 1 1 1 5 MLXIP
MRPS27 0.0019670124196942 0.438740970051362 1 1 1 5 MRPS27
RBX11 0.00199992947151423 0.936847835479595 1 1 1 5 RBX1
GTPBP1 0.00209184066041262 0.462308069253915 1 1 1 5 GTPBP1
SDHA 0.0022212869206939 1.08494348355942 1 1 1 5 SDHA
OAS11 0.00228470791236655 0.512073140305558 1 1 1 5 OAS1
PLA2G12A 0.00230891536090562 0.484392759395977 1 1 1 5 PLA2G12A
CD82 0.00243067959777316 1.97994588171889 1 1 1 5 CD82
LINC01003 0.00246776408682534 0.479757577536119 1 1 1 5 LINC01003
PCID2 0.00254053916215112 0.342932336074797 1 1 1 5 PCID2
ATP6V1B2 0.00262741432478439 0.433544330115524 1 1 1 5 ATP6V1B2
PTBP3 0.00265185325937515 0.309714652570557 1 1 1 5 PTBP3
TCP1 0.00269823706290639 0.667628720758711 1 1 1 5 TCP1
GAPDH1 0.00278039525932941 0.700347556500287 1 1 1 5 GAPDH
FAM110A1 0.00279645446358805 1.65648429155879 1 1 1 5 FAM110A
CHST121 0.00279967645210874 0.911486912970651 1 1 1 5 CHST12
CST32 0.00282232546743974 0.349191078160828 1 1 1 5 CST3
REXO2 0.00292465310597017 1.25801308512121 1 1 1 5 REXO2
GIPC1 0.00307922542412419 0.821582421181418 1 1 1 5 GIPC1
TROVE2 0.00309331951936342 1.00447874819498 1 1 1 5 TROVE2
ARID4A 0.00310747241360846 0.575572658700157 1 1 1 5 ARID4A
UBXN11 0.00349681141211225 0.918817627240996 1 1 1 5 UBXN11
UBAC2 0.00360896109233713 1.38845973338094 1 1 1 5 UBAC2
POLR2E 0.00367037783064569 0.508189633991564 1 1 1 5 POLR2E
AUP1 0.00376217574646496 0.644762835918844 1 1 1 5 AUP1
UBA1 0.00378332778623381 0.389899084162509 1 1 1 5 UBA1
ASAH12 0.00382167399490572 1.49466875123239 1 1 1 5 ASAH1
WDR82 0.00385174260447443 0.988300870128464 1 1 1 5 WDR82
SRRM1 0.00390815514827314 0.462580277291053 1 1 1 5 SRRM1
TMEM91 0.0039786156949875 1.88379042641944 1 1 1 5 TMEM91
CDC25B 0.00405926109951357 0.946223572743346 1 1 1 5 CDC25B
CORO1C 0.00414138747767154 0.39622028841704 1 1 1 5 CORO1C
MYD881 0.00416446639263109 0.690541233921979 1 1 1 5 MYD88
MPRIP 0.00449013620336478 0.411022290682226 1 1 1 5 MPRIP
TMEM50A1 0.00471298445669328 0.927930904971891 1 1 1 5 TMEM50A
KMT2A 0.00491882785199309 0.748984052876212 1 1 1 5 KMT2A
H2AFZ1 0.00492421120683517 0.611473693164061 1 1 1 5 H2AFZ
DERL21 0.00501654725998657 0.274848771696464 1 1 1 5 DERL2
BTK2 0.00515518094488171 0.718322227917418 1 1 1 5 BTK
VAPA 0.00534347690141028 0.462398680232317 1 1 1 5 VAPA
HLA-E1 0.00544878125940098 1.04648774364688 1 1 1 5 HLA-E
SEPW1 0.00564062422980088 0.778841243141576 1 1 1 5 SEPW1
RFWD2 0.00572645529979416 0.445614450744738 1 1 1 5 RFWD2
TGFB12 0.00583853962916778 0.365691712963001 1 1 1 5 TGFB1
ARL6IP51 0.005952597876365 1.920829489185 1 1 1 5 ARL6IP5
PRR14 0.00609472697560168 0.976366887597917 1 1 1 5 PRR14
HMGB21 0.00625325668492526 0.553134095204014 1 1 1 5 HMGB2
ICT1 0.00625994192584984 0.756090505810259 1 1 1 5 ICT1
DCTN2 0.00637457968217052 0.699822556653771 1 1 1 5 DCTN2
MTFR1L 0.00642917772184044 1.04809064631537 1 1 1 5 MTFR1L
C1orf52 0.00688133224522607 0.336879882392757 1 1 1 5 C1orf52
BLVRB1 0.00693981557789578 0.677117964836313 1 1 1 5 BLVRB
HNRNPAB 0.00699135432194715 0.390223336784034 1 1 1 5 HNRNPAB
ISOC2 0.00703580370860127 0.362423286353734 1 1 1 5 ISOC2
ARHGDIB 0.00705812342647502 0.952756106160116 1 1 1 5 ARHGDIB
RBM231 0.00711795382183912 0.526465507681454 1 1 1 5 RBM23
TUBA1B1 0.00763718252847847 0.797356017265656 1 1 1 5 TUBA1B
STXBP22 0.00782310246335316 0.98763617255973 1 1 1 5 STXBP2
SYPL11 0.0084841792380769 1.0413353789084 1 1 1 5 SYPL1
YWHAH1 0.0085458824143644 1.58937589832662 1 1 1 5 YWHAH
CAMTA1 0.00869740648561437 1.37710604757138 1 1 1 5 CAMTA1
BZW2 0.00908210249639431 0.341014949845462 1 1 1 5 BZW2
EMC3 0.00928008927149571 0.886491915073164 1 1 1 5 EMC3
FASTK 0.00950134287114728 0.637738908138244 1 1 1 5 FASTK
AP1G2 0.00977703660093832 0.394402337089724 1 1 1 5 AP1G2
